type,rank,name,country,score,startDate,competition,competition_short,url,season,gender
FS,22,Tangxu LI,CHN,111,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,15,Nicolas NADEAU,CAN,119.43,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,5,Yuna SHIRAIWA,JPN,111.42,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,4,Eunsoo LIM,KOR,116.03,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,3,Kaori SAKAMOTO,JPN,127.76,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,2,Marin HONDA,JPN,133.26,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,1,Alina ZAGITOVA,RUS,138.02,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,9,Polina TSURSKAYA,RUS,101.61,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,23,Roman SADOVSKY,CAN,110.26,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,10,Yi Christy LEUNG,HKG,100.25,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,21,Mark GORODNITSKY,ISR,111.32,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,20,Daniel Albert NAURITS,EST,112.04,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,19,Petr KOTLARIK,CZE,112.13,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,18,Sondre ODDVOLL BOE,NOR,112.82,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,17,Chih-I TSAO,TPE,118.72,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,16,Sihyeong LEE,KOR,119.16,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,24,Thomas STOLL,GER,96.58,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,17,Andrea MONTESINOS CANTU,MEX,83.89,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,32,Artur PANIKHIN,KAZ,51.72,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,23,Valentina MATOS,ESP,75.01,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,25,Alexandra FEIGIN,BUL,44.45,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,22,Amy LIN,TPE,76.32,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,21,Elisabetta LECCARDI,ITA,76.71,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,20,So Hyun AN,KOR,77.07,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,7,Bradie TENNELL,USA,103.89,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,18,Sarah TAMURA,CAN,80.83,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,6,Stanislava KONSTANTINOVA,RUS,103.94,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,16,Michaela-Lucie HANZLIKOVA,CZE,86.38,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,15,Viveca LINDFORS,FIN,88.03,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,14,Kristen SPOURS,GBR,89.51,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,13,Anita ÖSTLUND,SWE,92.39,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,12,Starr ANDREWS,USA,93.22,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,11,Xiangning LI,CHN,96.79,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,19,Guzide Irmak BAYIR,TUR,77.83,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,33,Amanda STAN,ROU,38.29,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,41,Daria JAKAB,HUN,32.34,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,40,Alisa STOMAKHINA,AUT,32.95,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,39,Hana CVIJANOVIC,CRO,34.22,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,38,Elzbieta KROPA,LTU,35.14,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,37,Hanna PAROSHYNA,BLR,36.44,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,36,Morgan FLOOD,AZE,36.47,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,42,Alexandra HAGAROVA,SVK,32.26,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,34,Chloe ING,SGP,38.22,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,28,Kristina SHKULETA-GROMOVA,EST,42.7,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,32,Fruzsina MEDGYESI,HUN,39.15,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,31,Aiza MAMBEKOVA,KAZ,39.38,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,30,Diana NIKITINA,LAT,39.39,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,29,Yoonmi LEHMANN,SUI,41.97,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,14,Graham NEWBERRY,GBR,120.98,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
SP,27,Paige CONNERS,ISR,43.45,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,8,Lea Johanna DASTICH,GER,103.16,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,35,Julie FROETSCHER,FRA,38.2,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,12,Conrad ORZEL,CAN,128.2,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
SP,26,Anastasia GOZHVA,UKR,44.21,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,13,Koshiro SHIMADA,JPN,125.33,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,11,Matteo RIZZO,ITA,128.94,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,10,Alexei KRASNOZHON,USA,134.97,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,9,Yaroslav PANIOT,UKR,136.54,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,8,Kevin AYMOZ,FRA,141.39,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,7,Kazuki TOMONO,JPN,143.16,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,6,Jun Hwan CHA,KOR,160.11,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,4,Alexander SAMARIN,RUS,163.3,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,3,Dmitri ALIEV,RUS,163.83,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,2,Daniel SAMOHIN,ISR,165.63,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
FS,1,Vincent ZHOU,USA,179.24,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
SP,44,Nina POLSAK,SLO,29.95,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
FS,5,Alexander PETROV,RUS,162.18,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,M
SP,43,Juni Marie BENJAMINSEN,NOR,31.83,2017/03/13,ISU World Junior Figure Skating Championships 2017,Jr WORLD,http://www.isuresults.com/results/season1617/wjc2017/index.htm,2016-2017,F
SP,12,Shu NAKAMURA,JPN,66.05,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,8,Nicolas NADEAU,CAN,73.9,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,9,Daniel SAMOHIN,ISR,71.27,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,11,Matteo RIZZO,ITA,66.79,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,13,Roman SAVOSIN,RUS,64,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,14,Chih-I TSAO,TPE,63.42,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,15,Yaroslav PANIOT,UKR,62.56,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,23,Lucrezia GENNARO,ITA,43.74,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,10,He ZHANG,CHN,70.85,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,18,Lea Johanna DASTICH,GER,47.67,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,26,Shaline RÜEGGER,SUI,42.66,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,25,Viveca LINDFORS,FIN,43.19,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,24,Xiangning LI,CHN,43.38,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,31,Basar OKTAR,TUR,48.65,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,22,Amy LIN,TPE,44.52,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,16,Jiri BELOHRADSKY,CZE,61.96,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,21,Alizee CROZET,FRA,45.34,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,19,Suh Hyun SON,KOR,46.18,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,7,Jun Hwan CHA,KOR,74.38,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,17,Kyarha VAN TIEL,NED,47.94,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,1,Dmitri ALIEV,RUS,80.74,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,2,Alexander SAMARIN,RUS,80.31,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,3,Deniss VASILJEVS,LAT,78.78,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,4,Vincent ZHOU,USA,77.31,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,5,Kevin AYMOZ,FRA,75.53,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,6,Tomoki HIWATASHI,USA,74.97,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,20,Juni Marie BENJAMINSEN,NOR,45.7,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,8,Yuna SHIRAIWA,JPN,56.23,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,29,Se Jong BYUN,KOR,50.67,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,38,Mate BOROCZ,HUN,37.16,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,1,Alisa FEDICHKINA,RUS,66.11,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,2,Marin HONDA,JPN,66.11,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,3,Maria SOTSKOVA,RUS,64.78,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,4,Bradie TENNELL,USA,58.56,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,5,Wakaba HIGUCHI,JPN,58.08,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,36,Glebs BASINS,LAT,41.93,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
SP,7,Tyler PIERCE,USA,56.56,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,F
SP,35,Jakub KRSNAK,SVK,43.19,2016/03/14,ISU World Junior Figure Skating Championships 2016,Jr WORLD,http://www.isuresults.com/results/season1516/wjc2016/index.htm,2015-2016,M
